SMILES,SPLIT
O=C(CCN1C(=O)CCc2ccccc21)NCCc1cccs1,train
CN(C(=O)c1cncc(Br)c1)c1ccc(F)cc1,train
O=C(NCCCC(=O)N1CCc2ccccc21)NCc1cccnc1,train
Cc1cccc(C(C)C)c1NC(=O)C1(C)Cc2ccccc2C(=O)O1,train
C=CCn1c(N)nnc1SCC(=O)NCc1cc(F)cc(F)c1,train
Cc1cc(C(=O)Nc2ccc(OC(F)F)c(Cl)c2)no1,train
CCC(C)C(=O)NCCC(=O)Nc1cccc(C)n1,train
COC(=O)C1CC(O)CN1Cc1ccc(OC(F)F)c(F)c1,train
CCC(C(=O)N1CCC(c2n[nH]c3nccnc23)CC1)c1ccccc1,train
N#CC(C(=O)c1cccc(-n2cccc2)c1)c1nc2ccccc2s1,train
CCOc1ccc(C(=O)Nc2ccc(N)cc2OC)cc1,train
COC(=O)CCCCNC(=O)C1CC2CCC1O2,train
O=C(CCc1ccc2cc[nH]c2c1)NCc1ccccc1,train
CCOCCCNC(=O)c1ccnc(-n2ccnc2)c1,train
CCOc1cc(C(=O)N=c2sccn2C)ccc1OC,train
Cc1ccc(C)c(OCc2cc(=O)n3oc(C)cc3n2)c1,train
CC(NC(=O)c1cccs1)c1cccc(N2CCCC2)c1,train
CCN(Cc1ccc(O)cc1)C(=O)Nc1ccncc1,train
CCCNC(=O)c1ccccc1N1CCC(NC(=O)CC)CC1,train
O=C(NCCc1ccccc1F)c1ccc(F)cc1,train
Cc1cc(C(=O)NCC(=O)N2CCCCC2)n(C)n1,train
Cc1cccc(CN2CCn3cc(CN4CCOCC4)nc3C2)n1,train
Cc1ncsc1C(=O)NCc1ccc(Oc2cccc(F)c2)nc1,train
CC(=O)c1ccc(C(=O)Nc2nc3c(s2)CN(C)CC3)cc1,train
Cc1nn(C)c(C(=O)N(C)Cc2cnn(C)c2C)c1Cl,train
Cc1ccc(-c2cc(C(=O)NC(C)c3cn(C)nc3C)no2)cc1,train
O=C(c1ccc2c(c1)OCCCO2)N1CCN(c2ncccn2)CC1,train
CC(=O)c1cc(C(=O)Nc2ccccc2C(C)C)n(C)c1,train
Cc1nc(-c2nnc(NC(=O)Cc3ccccc3Cl)o2)cs1,train
O=C(NCCn1ccc2ccccc21)c1c(F)cccc1F,train
CCOc1cccc(-c2cnn(C)c(=O)c2C(C)=O)c1,train
CCNC(=O)N1CCN(C(=O)c2n[nH]c3ccccc23)CC1,train
CCC(NC(=O)c1ccc(S(=O)(=O)CC)cc1)C(C)C,train
Cc1ncnc(NC2CCN(c3ccccc3F)CC2)c1C,train
CC(=O)N1CCOC(Cc2cccc(C(F)(F)F)c2)C1,train
COc1ccccc1S(=O)(=O)Nc1ccc(C)cc1,train
CN(Cc1ccc2ccccc2c1)C(=O)c1n[nH]c(=O)c2ccccc12,train
CC1CC1CNC(=O)Cn1cnc2c(cnn2C)c1=O,train
CCc1nc(CS(=O)c2cccs2)cs1,train
CC(Nc1ccc(Br)cc1)c1nc(C2CC2)no1,train
CC(C)(C)NC(=O)N1CCN(c2cc(N3CCCC3)ncn2)CC1,train
CS(=O)c1ccc(C(=O)OC2CCOC2=O)cc1,train
COC(=O)C1CCCC1NC(=O)Nc1nnc2ccccn12,train
N#Cc1ccccc1NC(=O)CNc1cccc(Cl)c1,train
N#CCCN(CCC#N)C(=O)c1ccc(Cn2cncn2)cc1,train
O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(CC(F)(F)F)CC1,train
COc1ccccc1C(CC(=O)NCc1cccnc1)c1ccccc1,train
Cc1noc2nc(C3CC3)cc(C(=O)NCCNC(=O)C(C)C)c12,train
O=C(CN1CCN(C(=O)c2cnns2)CC1)N1CCCC1,train
COc1ccc(C(=O)N(C)Cc2cnn(C)c2)c(O)c1,train
Cc1cccc2c(=O)c(C(=O)NCc3cccs3)c[nH]c12,train
NC(=O)C(NCc1ccccc1OC(F)(F)F)c1ccccc1,train
Cc1sc2nc(CCN3Cc4ncccc4C3=O)[nH]c(=O)c2c1C,train
CCc1nc2n(n1)CCCC2NC(=O)NCCc1ncc(C)s1,train
O=S(=O)(Cc1ccc(F)c(F)c1)c1ncccc1Cl,train
CCOc1ccccc1OCC(=O)NC1CCCCNC1=O,train
COc1ccc(F)cc1NC(=O)C1CC2CCC1C2,train
Cc1c(C(=O)NCCN2CCOCC2)nc2ccc(Cl)cn12,train
CC(C)N(C)S(=O)(=O)Nc1ccc(Br)cc1O,train
COC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccccn1,train
CCCn1cc(-c2cc(-c3c[nH]cn3)c(C#N)c(N)n2)c(C)n1,train
COC(=O)CC(NC(=O)C(C)C)c1ccc(F)cc1,train
C=C(C)COc1cccc(C(=O)N2CCCCC2CCO)c1,train
COCCCNC(=O)CN1CCN(c2ccc3c(c2)OCO3)C1=O,train
O=c1nc(-c2cccnc2)[nH]c2c1CCN(Cc1cccs1)C2,train
O=C(COc1ccc(F)cc1)Nc1ccc(C(=O)C2CC2)cc1,train
Cc1cccc(N(CCC(N)=O)Cc2cc(-c3cccs3)on2)c1,train
CC1CCCC(NC(=O)c2cccc(C(N)=O)c2)C1C,train
CCOc1ccccc1C(=O)Nc1c(C)n[nH]c1C,train
CC(c1nc(N)nc(N(C)C)n1)N1CCN(c2ccccc2)CC1,train
COc1nn(C)c2c1CCCN(C(=O)c1ccncc1)C2,train
CCc1ccccc1NC(=O)N1CCCc2c(OC)nn(C)c2C1,train
COCCNC(=O)N1CCCN(C(=O)c2cccc(C)c2)CC1,train
Cc1ccc(CC(=O)Nc2nc(-c3ccccc3C)cs2)cn1,train
CCN(CC)C(=O)NC1CCCCCC1C(=O)OC,train
O=C(NCC(=O)N1CCCc2ccccc21)c1cc(C2CC2)on1,train
CCC(C(=O)OC)n1nc(C#N)cc1-c1cccs1,train
O=C(c1ccc(-n2cncn2)cc1)N(Cc1ccco1)c1ccccn1,train
COc1cc(C)ccc1OCC(=O)N(C(C)C)C(C)C,train
O=C(NCc1nccs1)c1ccc(C#CCO)s1,train
CC(NC(=O)c1ccc(Cn2cccn2)cc1)c1cccnc1,train
CC(C)c1csc(NC(=O)CSc2nnnn2C2CC2)n1,train
CC(=O)Nc1ccc(F)c(NC(=O)CC2CCCCC2)c1,train
COCc1nc(C(=O)N(c2cc(C)ccc2C)C(C)C)cs1,train
CN(Cc1c(Cl)cnn1C)S(=O)(=O)c1cccs1,train
COc1cc(NCc2cccc(C)c2C)ccc1NC(C)=O,train
O=C(CCn1[nH]c(=O)ccc1=O)Nc1cccc(Cl)c1,train
COc1ccc(S(=O)(=O)Nc2ccc(C)c(F)c2)c(OC)c1,train
c1ccc(Nc2nc(-c3cccc(-n4cnnn4)c3)cs2)nc1,train
COc1ccc(CCCN(C)C(=O)NCc2cnc(C)s2)cc1,train
Cc1cnc(-c2nc(Cc3cccs3)no2)cn1,train
CC(C)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1,train
CCn1c(NC(=O)CC(C)(C)C)nc2ccccc21,train
Cc1cccc(NC(=O)CCS(=O)(=O)N2CCNCC2)c1,train
CCN(CC1CC1)C(=O)c1cccc(OCc2cn3ccccc3n2)c1,train
COc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1C,train
OC(CN(Cc1ccco1)Cc1cccs1)c1cccc(F)c1,train
CC(c1cccnc1)N(C)C(=O)c1ccnc(-n2ccnc2)c1,train
O=C(Nc1c(Cl)cccc1Cl)c1ccco1,train
Cc1c(C)n(-c2ccccn2)c2ncnc(NCC(C)C)c12,train
CCC1CCC(CNC(=O)Nc2nnc(C)s2)CC1,train
Cc1ccc(NC(=O)CN2CCN(C(=O)c3ccncc3)CC2)cc1,train
Cc1oc(-c2cccs2)nc1C(=O)NC(C)CN1CCOCC1,train
COC(=O)CCNC(=O)c1cc(=O)[nH]c2ccccc12,train
CC(=O)c1nnn(C(C)C(=O)Nc2ccccc2C)c1C,train
Cc1cc(Br)c2[nH]cc(CCNC(=O)c3ccco3)c2c1,train
Cn1nc(C(C)(C)C)c(-c2nc3ccccc3[nH]2)c1N,train
CC=Cc1ccc(OCC(=O)NC(C)CC)c(OC)c1,train
Cc1cc(CSc2nnnn2-c2ccc(Cl)cc2)no1,train
N#Cc1cccc(Cn2c(=O)ccc3cccc(F)c32)c1,train
COc1ccc(C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)cc1OC,train
CC(C)(C)C1CCCCC1NC(=O)c1ccc(CNC(N)=O)cc1,train
COC(=O)N(C)c1ccc(NC(=O)N(C)CCC#N)cc1,train
CC(C)C(=O)c1ccc(F)c(S(=O)(=O)N(C)C)c1,train
Cc1nc(-n2ccnc2)c2c3c(sc2n1)CCCCC3,train
CC(=O)c1cccc(NC(=O)c2cc(Cl)ccn2)c1,train
OCCNc1ncnc2c1cnn2-c1ccc(F)cc1,train
O=C(Nc1cccc(F)c1)c1cc2c(cc1Cl)OCCO2,train
O=C(NC1CCc2c(Br)cccc21)N1CCOCC1,train
O=C(c1ccc2[nH]c(CO)nc2c1)N1CC2C3CCC(C3)C2C1,train
COc1ccc(NC(=O)c2ccccc2SC(C)C)cn1,train
CC(=O)N1CC2CCCCC2Nc2sccc21,train
CN(Cc1ccc(Cl)cc1)C(=O)c1cc2ccccc2c(=O)[nH]1,train
Nc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)cc1,train
CC(c1ccccc1F)N(C)C(=O)c1ccc(S(C)(=O)=O)cc1,train
COCCC1(CNC(=O)c2cccc(OC)c2F)CCC1,train
CCc1cc2c(=O)[nH]c(CCn3cncn3)nc2s1,train
Cc1ccccc1C(C(=O)N1CCC(N2CCOCC2)CC1)N(C)C,train
CCc1ccc(OCC(=O)Nc2ccncc2)c(Br)c1,train
CCCNC(=O)C(C)Oc1ccc(SC)cc1,train
N#CC1CCCC1NCc1cccc2cccnc12,train
O=C(c1sc2ccccc2c1Cl)N1CCOCC1,train
C=CCC(=O)N1CCCC(N2CCN(c3ccccc3F)CC2)C1,train
COc1ccc(-c2cc3nc(CCNC(=O)C4CC4)nn3cn2)cc1,train
COc1ccc(Cn2cc(-c3ccc(OC)nn3)cn2)cc1,train
O=C(NCc1ccc2c(c1)OCO2)c1cc2ncccn2n1,train
O=C(NCc1ccc(CN2CCOCC2)cc1)C1CCCO1,train
Cc1ccc(SCc2noc(C3CC3)n2)c(N)c1,train
CCn1cc(C#N)c(=O)n(CC(O)c2ccc(F)cc2)c1=O,train
N#Cc1nnn(Cc2ccccc2F)c1-c1ccc(F)cc1,train
CCN(CC)C(=O)CNc1cc(Cl)ccc1-n1cccn1,train
Cc1nc(CCNC(=O)NC(C)c2ccncc2)cs1,train
CC(=O)NCCC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,train
CCC(C)NS(=O)(=O)c1ccc(OC)c(NC(C)=O)c1,train
CC(=O)Nc1cc2c(cc1C(=O)c1ccc(Cl)cc1)OCCO2,train
COc1ccc2cnn(CC(=O)Nc3nncs3)c(=O)c2c1OC,train
O=c1cc(NCc2cccs2)[nH]c(=O)n1Cc1ccc(F)cc1,train
Cc1sc(NC(=O)c2cc(F)c(F)cc2Cl)c(C(N)=O)c1C,train
CCOC(=O)C1CCN(C(=O)OC)CC12OCCO2,train
Cc1csc(CCCNC(=O)CCC(C)(C)C)n1,train
CCn1cc(C(=O)N2CCC3(CCC(=O)N(CCCO)C3)CC2)cn1,train
Nc1cccc(NC(=O)c2cc(F)ccc2Br)c1,train
O=C(Cc1cccc(Br)c1)Nc1cccc(O)c1,train
O=C(NCCCOCC1CCCO1)c1ccc2nncn2c1,train
CC(C)(CO)NC(=O)CCOc1cccc(Cl)c1Cl,train
O=S(=O)(c1ccc(N2CCCC2)nc1)N1CCCC1,train
CCCCN(C)S(=O)(=O)c1cnc(N)c(Cl)c1,train
COc1ccc(CNc2c(-c3cn(C)nc3C)nc3cnccn23)cc1,train
CC(NC(=O)C1CCCN1S(C)(=O)=O)c1ccncc1,train
Cc1cc(C(=O)Nc2ccc(S(N)(=O)=O)c(C)c2)on1,train
COc1ccc(S(N)(=O)=O)c(Br)c1,train
COC(=O)CCC(O)c1ccc2c(c1)OCCCO2,train
CCc1cccc(NC(=O)N2CCOC(C(N)=O)C2)c1,train
O=C(CCC(=O)c1cccs1)NCc1ccc(-n2cccn2)cc1,train
CC(C)Cc1ccc(C(NC(=O)C2CCC(=O)N2)C2CC2)cc1,train
Cc1cc(Cl)ccc1OC(C)C(=O)NCCO,train
CCOc1ccccc1NC(=O)CN1CCN(c2ccccc2)C1=O,train
COCCCNC(=O)Nc1ccc(NC(=O)C(C)C)cc1,train
COCCCC1CCCN(C(=O)Cc2ccc(F)cc2C)C1,train
CCC(C)n1ncc(C(=O)NCCc2ncc(C)s2)c1C1CC1,train
CC(Cc1cccnc1)n1cnc2scc(-c3ccco3)c2c1=O,train
CC1(C)C2CCC1(C(=O)Nc1cccnc1)C(=O)C2,train
O=S(=O)(Nc1cccc(-c2cn[nH]c2)c1)c1ccc2c(c1)CCO2,train
N#CCSc1ccccc1C(=O)NC1CCCCC1,train
CC1CC(C)CN(C(=O)CNc2ccc(NC(=O)C3CC3)cc2)C1,train
CC(=O)Nc1nc(C(=O)NCc2ccoc2)cs1,train
CCCCCc1nnc(NC(=O)N2CCOC(C)C2)s1,train
CCn1nccc1CN(C)S(=O)(=O)c1ccc2ccccc2c1,train
CCOc1ccc(N2CCN(CC(=O)N(C)CCO)C2=O)cc1,train
CCCCCNC(=O)c1sc2ncn(C)c(=O)c2c1C,train
CC(O)c1cccc(NC(=O)c2cccc(F)c2)c1,train
CC1CCCN(C(=O)Nc2ccccc2OCCC(N)=O)C1,train
Cc1nc(CCNc2nc(C(C)(C)C)nc3c2cnn3C)no1,train
Cn1cc(C(=O)NC2CCN(S(C)(=O)=O)CC2)c2ccccc21,train
Fc1cccc(-c2nn3c(-c4ccncc4)nnc3s2)c1,train
Cc1ncsc1C(=O)Nc1cc(Cl)ccc1N,train
O=C(CSc1ccc2c(c1)OCCO2)Nc1nnc(C2CC2)s1,train
CCc1nncn1C1CCN(S(=O)(=O)c2c(C)noc2C)C1,train
Cc1cc(C(=O)CSc2nncn2C)c(C)n1Cc1cccs1,train
COc1cc(NC(=O)c2cc3ccccc3o2)cc(OC)c1OC,train
Cc1noc(NC(=O)c2ccc(-n3ccc(C(F)(F)F)n3)cc2)n1,train
CCc1ccccc1CNC(=O)C(C)NC(=O)c1ccccc1,train
O=C(NC1CCN(c2ccccc2)CC1)c1ccc2[nH]cnc2c1,train
COC(C)C(=O)Nc1cccc(OCC(=O)Nc2ccccc2)c1,train
CCn1c(C2CC(=O)N(c3ccc(C)cc3)C2)nc2ccccc21,train
CN1C(=O)CCc2cc(C(=O)Nc3cccc(C(N)=O)n3)ccc21,train
Cc1ccc(NC(=O)COc2ccc(Br)cc2)cc1N,train
COC(=O)Nc1ccc(CNc2ncnc3[nH]cnc23)cc1,train
COCC(=O)NCc1cc(-c2ccc3c(c2)OCCO3)on1,train
CCCCSc1ncnc2c1ncn2C1CCCCO1,train
OCC1CCCN1c1cc(NCCOc2ccccc2)ncn1,train
NC(=O)Cn1c(Cc2cccc3ccccc23)nc2ccccc21,train
N#Cc1ccccc1NC(=O)c1ccc(C(F)(F)F)cc1,train
CNC(=O)c1cnc(C=Cc2cccc(F)c2)s1,train
O=C(Cc1csc(Nc2ccccn2)n1)Nc1nccs1,train
COc1ncc(CN(CCO)Cc2cccs2)cn1,train
CC(=O)N1CCC(NC(=O)COc2ccc(OCC3CC3)cc2)CC1,train
CC(=O)c1ccc(S(C)(=O)=O)c(NCCc2cccs2)c1,train
COc1cccc(NC(=O)Nc2cnn(CC3CC3)c2)c1,train
O=C(Nc1ccccc1-c1ncc[nH]1)c1ncn(-c2ccccc2)n1,train
Cn1c(Cn2nc(-c3ccco3)oc2=O)nc2cc(Cl)ccc21,train
O=S(=O)(c1ccc(F)cc1)N1CCN(Cc2ccccn2)CC1,train
CCN(CC)C(=O)CCC(=O)Nc1ccc(N2CCCC2=O)cc1,train
CC(C)C(C(=O)NCc1nncn1C(C)C)N1CCCC1=O,train
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccc(O)c(OC)c1,train
COCc1nnc(NC(=O)CCc2nc(-c3ccncc3)no2)s1,train
COc1ccc(-c2noc(-c3cccc(N)c3)n2)c(OC)c1OC,train
CCOc1cccc(CNc2cccc(C#N)c2)c1,train
Cc1nc(C2CCN(C(=O)c3cc(C)oc3C)CC2)cc(=O)[nH]1,train
CC(C)c1nc(-c2cnn3cc[nH]c23)n(-c2ccc3c(c2)OCO3)n1,train
Cc1c(-c2ccccc2F)nn(-c2ccccn2)c1N,train
CC(C)CCC(C)(O)CNc1ncccc1C(F)(F)F,train
Cc1ccccc1NC(=O)COC(=O)c1ccccn1,train
Cc1c(CO)nnn1Cc1c(Cl)cccc1Cl,train
CCC(=O)NCC(c1c(F)cccc1F)N(C)C,train
NS(=O)(=O)c1nnc(NC(=O)c2ccccn2)s1,train
Cc1ccc(C(=O)N(Cc2cccn2C)C2CC2)c(C)c1,train
CC(C)C(OC(=O)Cn1nnc2ccccc21)C(=O)NC1CCCC1,train
CC(=O)Nc1ccc(NC(=O)CNCc2ccccc2Cl)cc1,train
CC(=O)c1ccccc1OCC(=O)OC1CCCC1,train
Cc1c(C(C)NC(=O)c2csnn2)cnn1-c1ccccn1,train
COC(=O)CN(c1c(C)cccc1C)S(C)(=O)=O,train
CCOc1ccc(CCCC(=O)N2CCC(=O)CC2)cc1,train
CC1CN(C2CCN(Cc3ccncc3)CC2)CC(C)O1,train
O=C(NCC1CC1)c1ccc(-n2cccn2)c(F)c1,train
COc1ccccc1-n1cnc2cc(C(=O)NCc3ccco3)ccc21,train
Cc1cccc(NC(=O)CSc2nnc3ncccn23)n1,train
Cc1ccc(C(=O)NCCCNC(=O)c2cccs2)cn1,train
CC1Cc2ccccc2N1CCC(=O)Nc1sccc1C#N,train
COC(=O)c1cc(CNS(=O)(=O)c2ccc(C#N)cc2)oc1C,train
Cn1nc(-c2cccs2)nc1-c1ccc(F)cc1N,train
COc1cc(NC(=O)c2ccc3c(c2)OCO3)cc(OC)c1OC,train
CC(=O)c1cccc(NC(=O)CSc2ccccc2O)c1,train
CC1(C)CC(=O)Nc2cc(C(=O)NCCCO)ccc2O1,train
Cc1cccc(=O)n1CCCCNC(=O)c1nccn2ccnc12,train
CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)CCn1ccnn1,train
CC(C)CCN(CCC#N)S(=O)(=O)c1ccc2c(c1)OCCO2,train
COC(=O)C(C)CS(=O)(=O)c1ccc(Cl)cc1,train
Cc1c(F)cccc1NC(=O)c1cnn(CC(C)C)c1C1CC1,train
COc1ccc2oc(C)c(C(=O)N(C(C)C)C3CCOCC3)c2c1,train
COc1cccc(-c2c3c(nc4[nH]nc(N)c24)CCCC3)c1,train
CC(C)N(C)S(=O)(=O)NCc1ccccc1OC1CCCC1,train
CCn1nnnc1COc1cccc(C(=O)Nc2ccc(C)cn2)c1,train
Cc1ccc(C)c(C(NC(=O)C2CC2)c2cccnc2)c1,train
Cc1ccc(CNS(=O)(=O)c2cc(C#N)ccc2C)c(N(C)C)c1,train
Cc1nc(CNC(=O)Nc2cc(-c3ccccc3)ns2)c(C)s1,train
Cc1ccc(=NS(=O)(=O)c2cnn(C)c2)[nH]c1,train
CC(=O)Nc1cccc(NCC(=O)Nc2cccc(C)c2C)c1,train
CSc1ncccc1C(=O)N1CCC2(CC1)OCCCC2O,train
COc1cccc(CN(C)C(=O)CSc2nccn2C)c1,train
C=CCc1ccc(OCC(=O)N(C)C(C)C)c(OC)c1,train
CC(C(=O)OCc1ccccc1C(N)=O)N1CCc2ccccc2C1,train
COc1cccc2c1CCNC2CNC(=O)OC(C)(C)C,train
C#Cc1cccc(NC(=O)Nc2ccc(NC(C)=O)cc2)c1,train
CCOC(=O)CN(C)Cc1cc(F)ccc1Br,train
C=CCNC(=O)CC(C#N)c1cc(Cl)ccc1OC,train
CCn1c(SCC(=O)NCC(N)=O)nc2ccccc21,train
CC(c1ccccc1)N(C)C(=O)Cn1nnc2ccccc2c1=O,train
CC(C)CCNC(=O)CCc1nnc2ccc(N3CCOCC3)nn12,train
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,train
COc1ccc2[nH]cc(C3=CCN(C(=O)c4cnccn4)CC3)c2c1,train
CCOC(=O)c1cc(-c2cc(Cl)c(C)cc2O)nn1CCO,train
Cc1ccc(OC2CCN(C(=O)c3ccc(F)cc3Cl)CC2)cn1,train
Cc1nn(C)c(C)c1NC(=O)c1cc(-c2ccccc2)[nH]n1,train
O=C(C1CCOC1)N1CCC(Oc2cccc(Cl)c2)C1,train
COc1ccc(C(=O)NCC(=O)NCc2ccc(C)c(F)c2)cc1,train
COCCOc1ncccc1C(=O)N1CCNC(=O)C1,train
Cc1nn(C(=O)c2ccoc2C)c(C)c1Br,train
Cc1nn(-c2ccccn2)c(C)c1C1C=CC(NC(=O)NC(C)C)C1,train
CCOC(=O)c1cnn(-c2ccc(F)cc2)c1F,train
O=C(NCc1cccs1)Nc1nnc(Cc2ccccc2)o1,train
COc1ccc(S(=O)(=O)CC(=O)Nc2ccc(C)c(F)c2)cc1,train
CC(=O)Nc1ccc(OC(=O)c2cc(C)c(C)s2)cc1,train
COC(=O)CCCNC(=O)C(N)c1cccc(C)c1,train
Cc1csc(CCNC(=O)c2ccc(N)nn2)n1,train
COC(=O)C1CC(O)CN1Cc1cc(C#N)cs1,train
CC(NC(=O)CNC(=O)c1ccc(C#N)cc1)c1cc2ccccc2o1,train
CNC(=O)c1cnc(-c2ccc(C)cc2)nc1-c1ccncc1,train
CCC(=O)Nc1cccc(NC(=O)COc2ccccc2Cl)c1,train
Cc1cc(C(=O)N(C)c2ccccc2)ccc1NS(C)(=O)=O,train
O=C(NCc1nnc2n1CCC2)N1CC=C(c2ccc(O)cc2)CC1,train
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1ccncc1,train
CCC(=O)N1CCN(c2nc3cc(C)cc(C)c3s2)CC1,train
Nc1c(Nc2ccc3c(c2)OCCO3)ncnc1NC1CCCC1,train
CCNC(=O)N1CCc2c(cccc2NS(C)(=O)=O)C1,train
CC(C)c1csc2nc(COCC(F)(F)F)[nH]c(=O)c12,train
CS(=O)(=O)Nc1cc(NC(=O)c2cc3ccccc3o2)ccc1F,train
COc1ccc(CN(C)C(=O)C2(C#N)CCCCC2)cc1,train
CC(C)CCNC(=O)C1CCN(c2nnc(-n3cccc3)s2)CC1,train
CC(c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)Cn1ccccc1=O,train
CCc1ccc2nc(NC(=O)c3sc(C)nc3C)sc2c1,train
CC1=C(C(=O)NCCc2nc3c(s2)CCC3)C(C)NC(=O)N1,train
O=C(c1cccc(-c2ccoc2)c1)N1CCN(Cc2ccccn2)CC1,train
Cn1cc(C(=O)CSc2nnc(-c3ccccc3F)n2C)cn1,train
COc1nn(C)c(C)c1NC(=O)NCc1ccc2c(c1)CC(C)(C)O2,train
CNC(=O)c1cnc(-c2ccc(C(C)C)cc2)nc1N,train
Cc1ccc(CN2CC(C(=O)NCc3c(C)noc3C)CC2=O)cc1,train
Cn1c(SCCCNS(C)(=O)=O)nc2ccsc2c1=O,train
O=C(C1CC(=O)N(C2CCCC2)C1)N1CCCCC1,train
CC(C)C(NC(=O)Cn1ccccc1=O)c1ccccc1,train
COCCCNC(=O)NCC(C)(C)c1ccc2c(c1)OCCO2,train
CCN(C(=O)c1ccc(C(N)=O)nc1)C(C)COC,train
CCc1nc(SCC#N)c2oc3ccccc3c2n1,train
CCNc1ncc(S(=O)(=O)NC(C)C(C)CC)cn1,train
CCN(CC1CCOC1)C(=O)c1[nH]nc(C(C)C)c1Br,train
CCC(NC(=O)c1cc(N)ccc1OC)C(C)C,train
Cc1cc(F)ccc1NC(=O)N(Cc1ccccn1)C1CC1,train
O=C(CNC(=O)NCCc1ccco1)NCC(F)(F)F,train
c1ccc(-c2csc(CN3CCN(Cc4ccon4)CC3)n2)cc1,train
O=C(c1ccc(Br)cc1)N1CCCC1,train
Cc1cc(C)n(CC(=O)N2CCN(Cc3c(C)noc3C)CC2)n1,train
Clc1ccc2c(c1)C(c1cnn3ccccc13)NCC2,train
O=C(Cc1cccc(F)c1F)NCCCc1nnc2n1CCCCC2,train
CCc1ccc(CNC(=O)N2CCN(c3ncccn3)CC2)s1,train
CC(C)CCNC(=O)c1cccnc1Oc1cccnc1,train
CCn1ncc(NC(=O)Cc2ccc(F)cc2)c(N(C)C)c1=O,train
CSc1ccc(C)c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,train
Cc1nc(NC(=O)c2ccc(C#N)cc2)sc1C,train
CCNC(=O)N1CCN(C)CC1CNC(=O)OC(C)(C)C,train
Cn1c(=O)ccn(CC(=O)OCc2ccc(C#N)cc2)c1=O,train
Cc1cccc(OCCNC(=O)Cn2cc(C)cn2)c1,train
CCc1nc(NC(=O)c2cc(OC)cc(OC)c2)sc1C,train
CCCOc1ccc(-c2ncc(C(N)=O)c(N)n2)cc1,train
CC(CO)NC(=O)c1cc(-c2ccc(Cl)cc2)n[nH]1,train
CCc1nnc(NC(=O)NC(Cc2ccccc2)C2CC2)s1,train
CC(=O)NCCC(=O)Nc1nc2c(C)ccc(C)c2s1,train
COC(=O)C(c1ccc(F)cc1)N1CCC(NC(C)=O)CC1,train
CC(Cn1cccn1)NC(=O)N1CCN(Cc2ccsc2)CC1,train
CC(=O)c1ccc(NC(=O)N2CCCC(C#N)C2)cc1,train
Cc1ccc(C(N)c2cc(-c3ccccn3)nn(C)c2=O)cc1,train
COC(=O)C(C)Sc1nnc(C(C)(C)C)n1N,train
O=C(NCCCc1nc(-c2cccs2)no1)c1ccc(F)cc1,train
COc1ccc(CCN2CC(C(=O)N(C)CCO)CCC2=O)cc1,train
O=C(OCc1nc2ccccc2s1)C1CC(=O)N(C2CCCC2)C1,train
COC(=O)c1cccc(F)c1NCc1cccnc1,train
COc1ccc(N)cc1NC(=O)CCCn1ccnc1,train
O=C(Oc1ccnc2cc(Cl)ccc12)N1CCCC1,train
CCC(CC)NC(=O)Nc1cccc(N2CCCS2(=O)=O)c1,train
CCn1cc(NCc2cccc(OC)c2OC)cn1,train
CN(Cc1ccc2c(c1)OCO2)CC(O)c1ccccc1F,train
Cc1ccc(NC(=O)c2cc[nH]n2)c(OCC(F)(F)F)c1,train
Cc1ccc(SCc2ncc(C(C)(C)O)s2)cc1,train
Cc1ccc(F)cc1NC(=O)CSc1nnc(CC(C)C)n1C,train
CSc1ccc(C(=O)N(C)Cc2ccc(F)cc2F)cc1,train
CCOC(=O)CNS(=O)(=O)c1ccc(C)cc1Br,train
CC(C)OCCC(=O)Nc1nc(C(F)(F)F)cs1,train
Cc1c(Cl)cccc1NC(=O)c1cnc(C2CC2)nc1N,train
Cc1ccc(C(=O)Nc2ccc(CN3CCCC3=O)cc2)c(C)n1,train
CCCNC(=O)CSc1ccc(C(=O)C(C)C)cc1,train
Cc1ccccc1NC(=O)C(C)Sc1nc(N)cc(=O)[nH]1,train
COC(=O)NCCOC(=O)c1cc(C)n(C(C)C)c1C,train
O=S(=O)(NC(CCCO)c1ccccc1)c1cc(F)ccc1F,train
NC(=O)c1cncc(OC2CC2)c1S(N)(=O)=O,train
CCn1nc(C)cc1C(=O)Nc1cc(C(C)(C)C)no1,train
N#Cc1c(NC(=O)CSc2cn[nH]n2)sc2c1CCCC2,train
NC(=O)C1(NC(=O)CSc2nc3ccccc3o2)CCCCC1,train
CC(C)CNC(=O)NC(C)Cc1ccc(O)cc1,train
